# This file is generated on 06-Dec-2021 at 11:56:23 and contains for each site, each satellite, frequency:
# att_cld_cdf_val = cdf value of attenuation due to clouds (dB); att_cld_cdf_prob = cdf probability of attenuation due to clouds (%).
# All parameters are computed by: ITU-R P.840-4 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 75GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_cld_cdf_val (dB), att_cld_cdf_prob (%)
1, 6, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 6, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 6, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
1, 7, 7.5000e+01, 8.5957e+00, 1.3000e-01
1, 7, 7.5000e+01, 8.0268e+00, 2.1000e-01
1, 7, 7.5000e+01, 7.5198e+00, 3.5000e-01
1, 7, 7.5000e+01, 6.8771e+00, 6.0000e-01
1, 7, 7.5000e+01, 6.2282e+00, 9.5000e-01
1, 7, 7.5000e+01, 5.3505e+00, 1.7000e+00
1, 7, 7.5000e+01, 4.4572e+00, 3.0000e+00
1, 7, 7.5000e+01, 3.5473e+00, 5.1000e+00
1, 7, 7.5000e+01, 2.6712e+00, 8.3000e+00
1, 7, 7.5000e+01, 1.9935e+00, 1.2000e+01
1, 7, 7.5000e+01, 1.1300e+00, 1.9000e+01
1, 7, 7.5000e+01, 4.1303e-01, 3.0000e+01
1, 7, 7.5000e+01, 9.7062e-02, 4.5000e+01
1, 7, 7.5000e+01, 0.0000e+00, 6.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 7, 7.5000e+01, 0.0000e+00, 9.8000e+01
1, 7, 7.5000e+01, 8.9138e+00, 1.0000e-02
1, 7, 7.5000e+01, 8.9138e+00, 1.6000e-02
1, 7, 7.5000e+01, 8.9138e+00, 2.7000e-02
1, 7, 7.5000e+01, 8.9138e+00, 4.5000e-02
1, 7, 7.5000e+01, 8.9138e+00, 7.7000e-02
