# This file is generated on 06-Dec-2021 at 12:09:09 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Ljubljana 75GHz (Lat = 4.6040e+01 deg, Lon = 1.4512e+01 deg, Alt = 2.9800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 6, 7.5000e+01, 3.2173e-01, 6.0000e-01
1, 6, 7.5000e+01, 2.8888e-01, 9.5000e-01
1, 6, 7.5000e+01, 2.4808e-01, 1.7000e+00
1, 6, 7.5000e+01, 2.0860e-01, 3.0000e+00
1, 6, 7.5000e+01, 1.7158e-01, 5.1000e+00
1, 6, 7.5000e+01, 1.3710e-01, 8.3000e+00
1, 6, 7.5000e+01, 1.1047e-01, 1.2000e+01
1, 6, 7.5000e+01, 7.6402e-02, 1.9000e+01
1, 6, 7.5000e+01, 4.1326e-02, 3.0000e+01
1, 6, 7.5000e+01, 8.9539e-03, 4.5000e+01
1, 6, 7.5000e+01, -1.4828e-02, 6.0000e+01
1, 6, 7.5000e+01, -3.9361e-02, 8.0000e+01
1, 6, 7.5000e+01, -5.7158e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
1, 7, 7.5000e+01, 4.0760e-02, 3.0000e+01
1, 7, 7.5000e+01, 8.8312e-03, 4.5000e+01
1, 7, 7.5000e+01, -1.4624e-02, 6.0000e+01
1, 7, 7.5000e+01, -3.8822e-02, 8.0000e+01
1, 7, 7.5000e+01, -5.6374e-02, 9.8000e+01
1, 7, 7.5000e+01, 6.7485e-01, 1.0000e-02
1, 7, 7.5000e+01, 6.2426e-01, 1.6000e-02
1, 7, 7.5000e+01, 5.7160e-01, 2.7000e-02
1, 7, 7.5000e+01, 5.2355e-01, 4.5000e-02
1, 7, 7.5000e+01, 4.7619e-01, 7.7000e-02
1, 7, 7.5000e+01, 4.3272e-01, 1.3000e-01
1, 7, 7.5000e+01, 3.9492e-01, 2.1000e-01
1, 7, 7.5000e+01, 3.5641e-01, 3.5000e-01
1, 7, 7.5000e+01, 3.1732e-01, 6.0000e-01
1, 7, 7.5000e+01, 2.8492e-01, 9.5000e-01
1, 7, 7.5000e+01, 2.4468e-01, 1.7000e+00
1, 7, 7.5000e+01, 2.0575e-01, 3.0000e+00
1, 7, 7.5000e+01, 1.6923e-01, 5.1000e+00
1, 7, 7.5000e+01, 1.3522e-01, 8.3000e+00
1, 7, 7.5000e+01, 1.0895e-01, 1.2000e+01
1, 7, 7.5000e+01, 7.5355e-02, 1.9000e+01
